id,SalePrice
1871,125205.07
1872,212027.19
1873,158254.98
1874,260676.73
1875,160122.95
1876,186332.4
1877,156463.25
1878,211686.72
1879,205323.19
1880,184756.52
1881,220506.44
1882,132412.22
1883,164454.19
1884,192642.52
1885,209577.03
1886,212740.94
1887,270351.12
1888,204366.56
1889,171386.45
1890,184106.89
1891,153628.2
1892,160796.8
1893,288724.53
1894,207063.48
1895,210719.6
1896,180836.72
1897,175943.45
1898,152161.88
1899,180475.72
1900,176795.44
1901,199409.67
1902,148432.34
1903,164306.0
1904,188745.31
1905,200139.61
1906,230581.75
1907,206647.33
1908,190605.48
1909,237682.28
1910,185568.36
1911,115068.27
1912,118484.836
1913,143770.8
1914,187712.95
1915,150159.69
1916,184756.19
1917,207581.77
1918,149986.56
1919,216802.2
1920,163241.83
1921,232758.08
1922,112736.484
1923,315754.2
1924,252436.08
1925,166026.58
1926,192066.83
1927,169438.72
1928,159328.38
1929,163393.12
1930,116402.766
1931,186186.9
1932,126273.53
1933,196637.2
1934,172902.53
1935,168409.61
1936,151131.33
1937,142772.73
1938,226707.4
1939,191884.53
1940,158619.47
1941,182556.97
1942,193151.89
1943,154221.69
1944,168971.33
1945,176456.2
1946,215917.6
1947,184641.55
1948,145572.72
1949,172264.02
1950,145458.14
1951,218531.34
1952,173948.94
1953,173024.9
1954,188876.81
1955,255608.55
1956,172426.25
1957,153782.88
1958,164460.67
1959,180551.73
1960,226052.73
1961,226883.02
1962,122653.55
1963,166652.53
1964,156398.39
1965,180075.7
1966,184608.9
1967,160873.95
1968,204272.03
1969,242938.73
1970,174518.52
1971,185791.45
1972,177167.61
1973,157725.48
1974,142376.31
1975,164093.94
1976,151248.7
1977,159817.05
1978,187467.0
1979,105480.64
1980,182413.22
1981,123573.7
1982,149226.67
1983,147439.77
1984,141232.58
1985,147442.89
1986,162806.84
1987,182648.64
1988,160123.0
1989,176028.19
1990,156691.12
1991,158174.8
1992,145972.11
1993,194732.16
1994,197565.56
1995,163674.22
1996,182047.39
1997,137022.39
1998,206247.64
1999,181965.45
2000,205938.05
2001,158867.14
2002,190182.52
2003,229906.8
2004,158347.48
2005,161554.22
2006,161203.64
2007,173391.98
2008,176186.19
2009,166298.19
2010,148635.62
2011,265437.06
2012,203267.06
2013,122881.305
2014,162620.44
2015,135042.19
2016,152442.75
2017,178445.47
2018,181891.6
2019,156421.81
2020,166761.94
2021,267680.22
2022,177349.25
2023,205016.89
2024,190378.84
2025,183378.77
2026,170602.44
2027,170436.86
2028,169411.39
2029,195108.33
2030,197999.2
2031,144709.36
2032,151446.67
2033,195401.44
2034,147657.47
2035,257921.19
2036,180196.3
2037,170894.97
2038,162898.78
2039,229730.78
2040,168733.42
2041,190840.72
2042,156622.28
2043,217020.77
2044,173112.75
2045,174625.33
2046,177701.86
2047,172665.25
2048,143534.2
2049,199977.75
2050,132859.44
2051,233085.14
2052,121953.97
2053,197248.16
2054,224389.53
2055,168120.17
2056,156027.38
2057,195011.03
2058,172666.7
2059,170391.69
2060,186120.69
2061,167714.39
2062,130444.4
2063,179551.44
2064,209945.94
2065,180617.47
2066,210711.83
2067,171300.28
2068,132945.86
2069,194039.2
2070,146847.06
2071,167982.42
2072,218961.12
2073,158981.66
2074,188502.27
2075,180858.77
2076,279083.56
2077,177791.1
2078,129769.88
2079,115970.62
2080,197458.97
2081,212048.56
2082,231051.92
2083,223501.78
2084,197420.27
2085,152536.89
2086,149551.23
2087,115421.07
2088,161936.08
2089,156858.12
2090,185716.92
2091,175197.92
2092,223739.33
2093,137721.62
2094,208374.47
2095,188574.72
2096,150843.38
2097,221685.47
2098,215623.16
2099,121070.08
2100,190654.67
2101,165154.95
2102,214833.47
2103,215204.47
2104,152458.89
2105,185261.88
2106,196352.48
2107,161913.4
2108,158300.95
2109,198342.5
2110,130733.99
2111,148635.56
2112,185694.86
2113,176026.48
2114,216840.6
2115,159387.17
2116,179844.44
2117,131329.53
2118,143675.12
2119,134192.08
2120,170477.19
2121,178501.61
2122,171435.4
2123,178207.64
2124,167227.92
2125,217301.61
2126,210964.02
2127,225215.22
2128,165776.95
2129,178390.03
2130,200911.81
2131,186401.06
2132,181343.88
2133,203155.33
2134,195993.38
2135,151568.7
2136,143925.06
2137,150953.86
2138,220810.61
2139,170326.77
2140,133436.62
2141,178072.52
2142,184784.62
2143,265449.94
2144,194091.08
2145,145310.02
2146,141399.69
2147,181922.27
2148,215335.31
2149,132228.23
2150,109598.66
2151,153248.28
2152,189866.88
2153,187745.9
2154,237050.6
2155,141883.81
2156,204073.34
2157,156895.22
2158,148125.75
2159,197985.98
2160,118170.01
2161,203801.89
2162,184487.22
2163,192238.67
2164,147051.06
2165,196983.39
2166,152761.16
2167,179555.47
2168,151660.95
2169,132662.88
2170,182835.6
2171,145037.5
2172,235913.06
2173,146551.34
2174,161594.84
2175,142418.88
2176,143989.45
2177,101230.98
2178,183085.08
2179,163495.06
2180,211296.1
2181,192233.48
2182,190070.3
2183,174691.47
2184,171175.75
2185,220351.05
2186,195696.77
2187,187530.52
2188,144198.44
2189,167776.47
2190,188562.53
2191,180226.25
2192,187150.44
2193,193629.47
2194,180550.89
2195,188765.73
2196,114929.04
2197,174223.61
2198,275701.4
2199,182905.55
2200,199905.86
2201,189398.84
2202,191426.97
2203,140943.75
2204,144542.08
2205,118159.0
2206,199521.73
2207,205011.78
2208,184296.53
2209,165407.3
2210,192136.23
2211,151010.58
2212,194777.75
2213,135805.42
2214,160920.6
2215,215744.64
2216,218837.89
2217,189866.88
2218,137266.56
2219,155344.02
2220,135873.61
2221,127505.89
2222,182981.05
2223,180193.25
2224,177349.8
2225,257888.67
2226,214762.83
2227,176650.67
2228,166648.6
2229,182472.64
2230,175872.83
2231,204448.66
2232,137055.0
2233,220821.52
2234,134207.16
2235,143287.94
2236,206347.86
2237,136918.62
2238,199613.92
2239,156715.8
2240,111515.38
2241,186830.77
2242,195296.9
2243,203222.48
2244,190417.92
2245,190370.3
2246,128207.06
2247,210431.6
2248,186940.69
2249,168197.92
2250,172069.11
2251,147338.95
2252,179226.56
2253,221116.95
2254,197108.94
2255,133820.36
2256,176945.02
2257,174152.64
2258,189234.16
2259,193174.16
2260,150300.92
2261,154967.66
2262,144407.25
2263,169740.86
2264,273110.8
2265,159978.92
2266,198393.17
2267,169282.39
2268,181379.56
2269,220733.34
2270,205254.95
2271,217099.45
2272,204112.08
2273,177685.75
2274,232222.03
2275,185827.92
2276,225748.67
2277,170348.81
2278,195540.4
2279,161112.11
2280,138227.86
2281,180155.22
2282,182310.56
2283,175138.02
2284,137342.17
2285,167705.47
2286,212478.75
2287,172062.08
2288,180245.36
2289,168820.92
2290,215174.06
2291,180222.64
2292,208849.12
2293,191373.92
2294,149471.58
2295,188176.06
2296,189532.48
2297,163467.55
2298,146434.12
2299,192117.78
2300,189271.62
2301,168674.58
2302,165236.47
2303,168905.22
2304,120139.234
2305,167977.64
2306,170820.94
2307,158984.67
2308,150183.94
2309,161597.14
2310,180568.83
2311,150957.45
2312,155747.2
2313,196286.14
2314,184229.86
2315,144339.69
2316,115094.664
2317,231078.5
2318,171152.23
2319,192755.92
2320,153762.86
2321,192114.22
2322,207086.1
2323,166495.94
2324,188189.5
2325,225893.84
2326,148301.98
2327,199088.86
2328,153178.6
2329,139362.58
2330,185118.2
2331,164809.19
2332,173541.6
2333,239799.81
2334,168948.3
2335,154293.73
2336,215806.27
2337,197098.11
2338,203983.02
2339,240811.86
2340,159258.81
2341,174587.22
2342,195353.52
2343,186214.12
2344,221878.34
2345,163387.14
2346,181332.66
2347,142700.23
2348,155212.2
2349,196733.7
2350,143871.33
2351,139944.42
2352,202031.33
2353,192671.58
2354,199530.58
2355,234977.53
2356,168642.03
2357,145993.34
2358,167529.06
2359,131662.0
2360,156504.75
2361,186813.03
2362,137616.47
2363,178474.98
2364,144821.45
2365,217310.53
2366,146444.45
2367,142368.36
2368,173092.47
2369,153241.61
2370,133682.83
2371,129365.14
2372,233630.78
2373,182621.16
2374,139441.0
2375,123979.82
2376,182727.22
2377,164587.86
2378,143081.0
2379,157832.42
2380,204617.81
2381,170571.9
2382,178437.73
2383,182730.03
2384,210866.78
2385,159779.97
2386,227682.28
2387,145210.47
2388,275754.34
2389,181733.47
2390,126465.414
2391,188038.64
2392,147776.86
2393,178884.11
2394,171010.22
2395,162172.03
2396,232177.03
2397,169749.97
2398,159202.44
2399,171678.62
2400,141009.33
2401,199382.08
2402,136822.42
2403,168600.58
2404,233502.3
2405,231393.75
2406,160018.72
2407,146149.31
2408,167740.9
2409,217445.19
2410,208329.12
2411,155311.98
2412,119880.67
2413,150233.61
2414,203280.97
2415,165381.39
2416,187500.7
2417,220804.08
2418,170200.8
2419,172340.48
2420,161964.28
2421,200251.48
2422,288020.47
2423,236726.7
2424,198037.22
2425,157499.22
2426,171384.52
2427,205997.98
2428,278369.6
2429,162823.7
2430,250059.78
2431,295075.94
2432,235503.0
2433,185216.08
2434,120440.44
2435,127077.72
2436,178218.28
2437,155403.88
2438,213762.64
2439,187417.42
2440,194564.3
2441,192842.05
2442,231540.4
2443,292656.1
2444,199173.02
2445,178358.19
2446,311743.8
2447,174724.23
2448,210576.9
2449,165206.62
2450,316645.6
2451,168004.78
2452,189317.69
2453,182620.36
2454,234146.53
2455,169905.62
2456,169894.97
2457,158977.28
2458,244162.83
2459,168202.86
2460,141463.81
2461,182017.83
2462,175108.75
2463,156027.61
2464,223991.17
2465,174734.45
2466,189089.7
2467,186030.22
2468,180587.92
2469,167787.5
2470,210081.45
2471,228920.03
2472,208197.86
2473,180164.52
2474,157407.03
2475,174657.67
2476,175855.66
2477,269841.1
2478,201337.4
2479,139863.17
2480,189580.7
2481,192984.61
2482,225056.83
2483,247533.19
2484,141940.56
2485,121545.35
2486,158673.92
2487,206489.8
2488,195841.06
2489,173358.8
2490,262841.7
2491,200697.66
2492,183907.52
2493,266303.38
2494,168831.44
2495,152951.16
2496,223942.56
2497,203273.77
2498,272137.5
2499,186035.4
2500,216797.73
2501,196471.19
2502,212176.94
2503,141812.52
2504,157494.48
2505,175601.98
2506,249213.56
2507,240054.0
2508,187461.89
2509,174603.6
2510,189922.84
2511,157509.17
2512,165196.92
2513,155492.33
2514,193030.98
2515,146246.42
2516,205979.06
2517,164080.78
2518,137381.5
2519,123667.875
2520,181703.14
2521,161776.97
2522,187373.62
2523,185589.14
2524,235101.81
2525,164813.94
2526,185220.61
2527,139758.61
2528,180968.33
2529,154830.3
2530,152893.4
2531,182216.92
2532,127774.234
2533,172723.31
2534,245138.33
2535,151776.56
2536,152577.56
2537,125690.33
2538,157344.42
2539,186161.77
2540,140493.53
2541,142012.83
2542,180355.8
2543,258255.27
2544,175176.23
2545,174782.08
2546,175136.2
2547,206204.06
2548,220544.89
2549,171915.73
2550,166163.84
2551,174161.73
2552,205572.31
2553,184666.48
2554,155341.62
2555,217906.12
2556,176737.4
2557,157891.14
2558,201265.03
2559,140384.17
2560,192468.19
2561,186360.16
2562,140182.31
2563,199042.9
2564,213257.3
2565,185106.42
2566,202185.22
2567,163583.31
2568,205688.0
2569,176618.77
2570,142337.22
2571,187190.36
2572,199138.84
2573,139794.6
2574,213448.69
2575,95381.03
2576,158708.16
2577,203958.1
2578,188444.16
2579,178509.9
2580,163464.2
2581,163330.73
2582,165091.05
2583,174000.73
2584,152967.16
2585,204370.38
2586,140926.7
2587,170862.52
2588,169244.08
2589,155616.31
2590,234699.38
2591,215104.16
2592,170245.97
2593,165757.72
2594,192245.16
2595,198742.14
2596,198616.08
2597,207541.48
2598,132498.22
2599,172801.25
2600,142213.7
2601,184167.14
2602,140103.3
2603,181303.92
2604,178413.55
2605,154912.8
2606,188991.0
2607,148918.17
2608,157980.88
2609,170696.88
2610,203046.0
2611,137650.97
2612,195760.12
2613,203684.6
2614,174998.1
2615,208051.81
2616,163169.22
2617,145800.73
2618,204085.75
2619,201259.53
2620,184678.92
2621,169274.53
2622,182621.75
2623,181558.55
2624,211591.05
2625,163688.42
2626,173641.83
2627,203998.53
2628,172715.47
2629,146183.62
2630,209705.5
2631,108202.695
2632,151979.45
2633,204115.77
2634,196385.61
2635,199866.45
2636,181674.19
2637,165249.69
2638,176467.56
2639,214212.34
2640,138046.73
2641,220122.36
2642,156015.52
2643,146414.62
2644,139386.08
2645,97598.04
2646,176828.66
2647,174468.12
2648,184644.36
2649,186513.1
2650,196262.73
2651,148652.52
2652,141420.25
2653,192261.38
2654,143740.47
2655,137072.55
2656,263013.8
2657,114705.5
2658,134282.22
2659,178585.61
2660,149219.48
2661,145099.31
2662,188165.17
2663,175366.84
2664,276352.56
2665,160449.53
2666,164838.28
2667,161694.69
2668,162375.2
2669,671189.3
2670,203029.47
2671,558280.4
2672,276521.56
2673,164876.86
2674,169133.95
2675,204787.28
2676,175497.06
2677,192961.7
2678,152974.84
2679,189643.83
2680,197207.42
2681,150583.86
2682,232340.22
2683,134171.42
2684,135183.16
2685,153700.05
2686,165539.81
2687,159831.98
2688,120489.9
2689,185890.75
2690,162659.83
2691,148029.86
2692,145328.19
2693,247179.19
2694,209573.14
2695,130053.914
2696,127260.56
2697,156821.98
2698,215380.53
2699,142616.53
2700,141312.36
2701,141650.88
2702,159259.83
2703,189408.61
2704,166071.44
2705,178494.69
2706,209071.8
2707,198737.86
2708,160795.25
2709,133335.1
2710,214584.22
2711,169906.44
2712,150075.0
2713,192309.72
2714,217375.19
2715,114215.45
2716,118060.4
2717,216364.2
2718,204412.22
2719,222988.11
2720,172316.19
2721,134416.75
2722,205235.14
2723,137153.86
2724,202503.12
2725,124098.17
2726,156306.23
2727,173346.06
2728,265545.34
2729,141507.22
2730,191788.5
2731,187516.31
2732,130755.25
2733,211428.81
2734,200337.28
2735,141210.69
2736,236485.83
2737,163246.08
2738,196925.8
2739,160152.6
2740,186499.06
2741,174212.25
2742,164820.03
2743,212823.56
2744,260890.34
2745,209426.14
2746,188503.86
2747,153868.34
2748,200660.88
2749,321605.1
2750,167263.72
2751,128773.24
2752,139124.36
2753,168296.17
2754,240986.23
2755,165796.52
2756,233372.38
2757,160029.67
2758,145467.03
2759,192566.42
2760,194967.02
2761,270100.62
2762,185625.78
2763,171254.02
2764,178341.98
2765,143961.58
2766,150186.02
2767,138906.34
2768,183868.56
2769,143539.9
2770,173246.66
2771,183174.03
2772,173651.06
2773,233025.19
2774,164550.98
2775,166357.22
2776,245713.89
2777,173516.31
2778,223775.36
2779,226886.4
2780,158630.95
2781,179668.8
2782,252991.66
2783,153384.48
2784,177586.95
2785,203922.58
2786,142783.28
2787,187175.89
2788,186358.78
2789,204371.72
2790,197246.77
2791,198028.84
2792,143380.55
2793,143096.05
2794,139838.55
2795,160182.97
2796,171220.72
2797,199804.66
2798,148939.92
2799,182289.27
2800,148936.23
2801,162206.25
2802,204719.94
2803,186036.77
2804,203769.47
2805,166415.11
2806,178939.4
2807,177850.45
2808,207137.89
2809,168088.39
2810,184375.2
2811,207065.55
2812,154053.22
2813,198172.33
2814,180573.34
2815,151052.44
2816,176845.73
2817,154120.92
2818,222048.27
2819,199449.61
2820,203488.89
2821,166432.58
2822,218388.12
2823,170614.61
2824,184960.66
2825,179671.25
2826,197047.94
2827,135676.47
2828,157281.19
2829,183496.53
2830,124930.43
2831,260586.69
2832,195793.77
2833,176485.39
2834,181032.73
2835,183733.7
2836,282407.28
2837,199478.05
2838,158545.97
2839,128564.664
2840,147599.16
2841,130293.2
2842,179514.77
2843,190781.89
2844,134109.98
2845,198478.9
2846,133142.47
2847,113754.96
2848,159989.38
2849,155578.48
2850,179133.8
2851,205872.3
2852,182502.95
2853,202334.55
2854,148462.62
2855,189944.78
2856,122390.83
2857,151712.92
2858,174759.78
2859,174535.0
2860,173644.38
2861,166001.0
2862,159560.53
2863,164828.05
2864,210008.92
2865,147104.25
2866,200541.2
2867,182141.9
2868,154399.61
2869,160133.84
2870,183866.03
2871,221820.97
2872,164461.92
2873,219700.98
2874,158050.44
2875,150458.69
2876,189272.84
2877,189906.98
2878,149447.31
2879,144013.39
2880,170939.44
2881,160748.66
2882,232347.02
2883,208884.92
2884,209647.9
2885,219859.31
2886,264041.75
2887,161707.31
2888,181574.06
2889,170499.23
2890,190831.52
2891,331834.22
2892,158093.86
2893,147600.78
2894,156907.81
2895,162329.42
2896,222096.11
2897,120655.23
2898,192156.0
2899,208784.31
2900,182112.12
2901,161117.27
2902,143254.77
2903,154084.92
2904,151130.66
2905,223363.23
2906,193957.6
2907,173906.23
2908,149789.9
2909,197333.88
2910,128605.46
2911,169958.4
2912,129454.086
2913,184842.94
2914,169746.12
2915,172124.17
2916,168032.05
2917,222180.9
2918,189076.66
2919,185824.44
