id,SalePrice
1941,185289.25
1942,194474.12
1943,206353.4
1944,343429.03
1945,393295.12
1946,164811.19
1947,337880.5
1948,160515.05
1949,248488.67
1950,184837.44
1951,248381.6
1952,228069.0
1953,152207.44
1954,184363.88
1955,128006.81
1956,253056.8
1957,167631.9
1958,336665.2
1959,141554.33
1960,121043.83
1961,125968.64
1962,96620.96
1963,107536.164
1964,115728.9
1965,153014.64
1966,150344.23
1967,308533.38
1968,479822.12
1969,407546.28
1970,490851.0
1971,471225.12
1972,397156.8
1973,267139.53
1974,325958.06
1975,422816.22
1976,284269.06
1977,374589.88
1978,409385.72
1979,334335.3
1980,191077.55
1981,338076.7
1982,247386.5
1983,220582.77
1984,164686.14
1985,208138.48
1986,222469.23
1987,176073.9
1988,179158.5
1989,183932.44
1990,219847.64
1991,240997.73
1992,219314.53
1993,160744.94
1994,227322.67
1995,171841.36
1996,237297.22
1997,304897.1
1998,294797.47
1999,249730.73
2000,316342.8
2001,273081.5
2002,249001.8
2003,212651.3
2004,259316.55
2005,209019.1
2006,236604.5
2007,250845.53
2008,222475.66
2009,195558.48
2010,188564.27
2011,143221.9
2012,169722.42
2013,179412.33
2014,174404.7
2015,196819.98
2016,190679.17
2017,198278.1
2018,127779.34
2019,141384.33
2020,110054.09
2021,114224.49
2022,191239.95
2023,135315.97
2024,233974.89
2025,384434.62
2026,172784.42
2027,148224.08
2028,146896.55
2029,183225.69
2030,270656.6
2031,254056.3
2032,266524.38
2033,263895.7
2034,162750.19
2035,200656.69
2036,172548.7
2037,204840.61
2038,315781.5
2039,212568.6
2040,372011.75
2041,293180.94
2042,197037.72
2043,173451.2
2044,192811.19
2045,205751.0
2046,129799.32
2047,155876.53
2048,135628.14
2049,139838.03
2050,176841.0
2051,101954.87
2052,136415.75
2053,146005.94
2054,73656.336
2055,154273.83
2056,137956.42
2057,124087.914
2058,233217.61
2059,113928.766
2060,159922.23
2061,169353.27
2062,132928.42
2063,121087.23
2064,142126.6
2065,128718.64
2066,170621.62
2067,117431.02
2068,136127.94
2069,93222.66
2070,119510.484
2071,85032.7
2072,141277.9
2073,129078.26
2074,182325.86
2075,149245.02
2076,126053.68
2077,144961.55
2078,131491.73
2079,132785.33
2080,118684.58
2081,119466.21
2082,144963.97
2083,149451.7
2084,121239.55
2085,124220.52
2086,99601.67
2087,117994.54
2088,102896.21
2089,83532.88
2090,124470.6
2091,110733.41
2092,137605.19
2093,133904.14
2094,124402.41
2095,143463.14
2096,91478.73
2097,95813.47
2098,143071.2
2099,53702.07
2100,92520.63
2101,127427.75
2102,136078.0
2103,111850.37
2104,129133.98
2105,136985.58
2106,73473.445
2107,216535.3
2108,128821.06
2109,116350.45
2110,130057.52
2111,135603.03
2112,146132.28
2113,124813.414
2114,106769.16
2115,157727.22
2116,105752.33
2117,148876.05
2118,125496.29
2119,104396.625
2120,107164.99
2121,86224.51
2122,97949.47
2123,85631.45
2124,156890.31
2125,143374.78
2126,161013.73
2127,161453.27
2128,127647.26
2129,105022.14
2130,140585.66
2131,177090.11
2132,103523.9
2133,117519.53
2134,126209.4
2135,105761.69
2136,93898.13
2137,106880.37
2138,141127.62
2139,147164.12
2140,147224.44
2141,144034.11
2142,126947.94
2143,148326.33
2144,90388.29
2145,137499.12
2146,160339.03
2147,153069.95
2148,124756.67
2149,143888.77
2150,235410.66
2151,128986.836
2152,195416.67
2153,166603.47
2154,104638.29
2155,134283.78
2156,238861.08
2157,226186.34
2158,231905.31
2159,203910.42
2160,147500.4
2161,244701.83
2162,402483.22
2163,338353.22
2164,242486.64
2165,202271.25
2166,152654.67
2167,208575.78
2168,215754.08
2169,196395.19
2170,223410.47
2171,143611.66
2172,136382.16
2173,176699.47
2174,227107.55
2175,304101.2
2176,344263.72
2177,238514.22
2178,208893.86
2179,146752.38
2180,191920.34
2181,187042.11
2182,239671.61
2183,196344.62
2184,133229.8
2185,101971.53
2186,147111.5
2187,157231.4
2188,161937.98
2189,216203.75
2190,80669.414
2191,77052.87
2192,97748.22
2193,115769.664
2194,106541.67
2195,105882.45
2196,110492.914
2197,110990.72
2198,163730.84
2199,138294.45
2200,143296.7
2201,135547.06
2202,221664.62
2203,177346.47
2204,177320.11
2205,123100.53
2206,155032.06
2207,198442.39
2208,190256.61
2209,215920.03
2210,126648.44
2211,123213.35
2212,119232.44
2213,108641.32
2214,145337.4
2215,106079.36
2216,136997.5
2217,72487.3
2218,79381.33
2219,57290.938
2220,71537.1
2221,303648.25
2222,207280.48
2223,254085.95
2224,207483.48
2225,115349.17
2226,170524.16
2227,195025.7
2228,287819.72
2229,244508.5
2230,160100.23
2231,208748.55
2232,181566.23
2233,154858.44
2234,256207.6
2235,205891.81
2236,310021.38
2237,384275.44
2238,213445.97
2239,106978.88
2240,157659.05
2241,164784.38
2242,134716.89
2243,121101.93
2244,97195.13
2245,93421.805
2246,145660.77
2247,103840.195
2248,117770.664
2249,123346.38
2250,133743.66
2251,124565.05
2252,165882.11
2253,160101.92
2254,185229.44
2255,197931.73
2256,180806.53
2257,196352.36
2258,171767.25
2259,182484.55
2260,154092.42
2261,200320.44
2262,206093.11
2263,333317.3
2264,397448.3
2265,180082.25
2266,328403.25
2267,414168.12
2268,364094.12
2269,164448.33
2270,177093.02
2271,228452.73
2272,193231.34
2273,165343.45
2274,176254.72
2275,173147.62
2276,187233.25
2277,186929.69
2278,153379.78
2279,133065.38
2280,119325.86
2281,169846.2
2282,180248.2
2283,98997.79
2284,104356.6
2285,135295.97
2286,134474.66
2287,337684.88
2288,293880.22
2289,381217.22
2290,451094.78
2291,302455.56
2292,413122.97
2293,487521.47
2294,470664.66
2295,466752.88
2296,251327.8
2297,338644.53
2298,281904.3
2299,410144.47
2300,335923.78
2301,272675.62
2302,237853.67
2303,265932.62
2304,229333.33
2305,185625.06
2306,180116.97
2307,190734.48
2308,208521.95
2309,297814.03
2310,231432.19
2311,175070.72
2312,183068.83
2313,177117.42
2314,156277.31
2315,176454.81
2316,185371.83
2317,176680.98
2318,182409.0
2319,173659.39
2320,186906.44
2321,285985.8
2322,171920.16
2323,181753.02
2324,160169.77
2325,207572.23
2326,153590.95
2327,219803.95
2328,238411.89
2329,188468.53
2330,180046.8
2331,370625.84
2332,446241.22
2333,332330.88
2334,224821.05
2335,260966.16
2336,342867.47
2337,219223.47
2338,275501.62
2339,229094.48
2340,406978.4
2341,206334.55
2342,239669.83
2343,216091.72
2344,215500.78
2345,219164.39
2346,220752.38
2347,212179.38
2348,233962.89
2349,173895.97
2350,281937.7
2351,259892.28
2352,243266.23
2353,261299.4
2354,138937.81
2355,135385.88
2356,150109.67
2357,193722.19
2358,190963.83
2359,120939.03
2360,121667.516
2361,138753.27
2362,231124.89
2363,146833.61
2364,166752.58
2365,200455.25
2366,161566.02
2367,211168.42
2368,197072.23
2369,195784.7
2370,179130.52
2371,169818.73
2372,179445.48
2373,292807.75
2374,307027.5
2375,250965.0
2376,274702.84
2377,345599.38
2378,137700.64
2379,185893.81
2380,140606.86
2381,152302.8
2382,170371.78
2383,207883.28
2384,225136.1
2385,160712.9
2386,132987.5
2387,131462.94
2388,101071.67
2389,119381.875
2390,142025.2
2391,143783.16
2392,123240.04
2393,166721.08
2394,148370.38
2395,196081.36
2396,140739.58
2397,214681.12
2398,126340.12
2399,64623.43
2400,46808.145
2401,118803.57
2402,136633.42
2403,124191.414
2404,142698.95
2405,158992.33
2406,142859.75
2407,133060.42
2408,139509.72
2409,126012.47
2410,188632.16
2411,116961.66
2412,156087.69
2413,141002.75
2414,147652.94
2415,129555.31
2416,131369.44
2417,132076.9
2418,132013.05
2419,140285.8
2420,124003.56
2421,155982.92
2422,113917.52
2423,122404.0
2424,158545.42
2425,234628.25
2426,117451.54
2427,142786.0
2428,165902.44
2429,132382.86
2430,136347.64
2431,117805.484
2432,141515.53
2433,149015.86
2434,116605.6
2435,160735.52
2436,108810.83
2437,114691.61
2438,113224.664
2439,109753.875
2440,116949.36
2441,98842.82
2442,103794.375
2443,110061.24
2444,127358.32
2445,84731.29
2446,140462.97
2447,159725.45
2448,134555.27
2449,111409.65
2450,153746.38
2451,114764.47
2452,202227.86
2453,92396.35
2454,125569.53
2455,109660.984
2456,148942.23
2457,129956.74
2458,127186.9
2459,107396.88
2460,146353.3
2461,117142.766
2462,128884.05
2463,120347.1
2464,186010.38
2465,123546.62
2466,108681.95
2467,149319.34
2468,68584.96
2469,69890.07
2470,152944.1
2471,219826.23
2472,188143.17
2473,119384.516
2474,86792.3
2475,162182.66
2476,110100.914
2477,125280.61
2478,172966.9
2479,99542.4
2480,155638.2
2481,112907.47
2482,141428.31
2483,117059.86
2484,127236.23
2485,124023.445
2486,157435.95
2487,158608.47
2488,161831.84
2489,145106.6
2490,155815.44
2491,82615.63
2492,164317.75
2493,130517.93
2494,174265.67
2495,93462.33
2496,232558.7
2497,158810.8
2498,109649.66
2499,101475.375
2500,139834.22
2501,125945.51
2502,157463.12
2503,97525.3
2504,196586.03
2505,233918.36
2506,257839.58
2507,301681.78
2508,250053.44
2509,210323.7
2510,225217.4
2511,170347.73
2512,212239.98
2513,214872.8
2514,207706.38
2515,145028.1
2516,155052.48
2517,143335.67
2518,143455.31
2519,230522.11
2520,197744.19
2521,188193.6
2522,206787.66
2523,126345.875
2524,135460.56
2525,148391.48
2526,138098.03
2527,118876.92
2528,123108.54
2529,134149.48
2530,114227.3
2531,243350.72
2532,227623.72
2533,200829.77
2534,243890.94
2535,333630.72
2536,224590.0
2537,247391.16
2538,188446.84
2539,193847.69
2540,176502.2
2541,184613.16
2542,161127.23
2543,116068.87
2544,137103.7
2545,128428.195
2546,139414.3
2547,137336.45
2548,162933.52
2549,158269.12
2550,268864.44
2551,144570.8
2552,131939.6
2553,80839.2
2554,106023.734
2555,133411.38
2556,97808.02
2557,100939.9
2558,156587.62
2559,122592.61
2560,145978.39
2561,127534.305
2562,146916.56
2563,157579.8
2564,185855.5
2565,121591.33
2566,174576.16
2567,127088.5
2568,173118.67
2569,186420.22
2570,126314.555
2571,178726.0
2572,169409.12
2573,216681.53
2574,279071.8
2575,123720.11
2576,110732.93
2577,179086.05
2578,91906.77
2579,66804.984
2580,124010.52
2581,132810.81
2582,118786.53
2583,270184.88
2584,157620.25
2585,182646.88
2586,195502.55
2587,206821.64
2588,164911.8
2589,145040.66
2590,209928.11
2591,219979.39
2592,228136.47
2593,256127.86
2594,178826.08
2595,191551.83
2596,336284.66
2597,177450.61
2598,274574.44
2599,269567.97
2600,176452.12
2601,153359.3
2602,88577.22
2603,88844.92
2604,93530.64
2605,84042.96
2606,142560.89
2607,175013.88
2608,206148.34
2609,172961.11
2610,119272.81
2611,153253.31
2612,156224.36
2613,126409.836
2614,128747.2
2615,152894.66
2616,153682.17
2617,177294.94
2618,200277.94
2619,210005.12
2620,188841.34
2621,177270.88
2622,188321.64
2623,249825.64
2624,283276.47
2625,303710.38
2626,167846.2
2627,183908.64
2628,466362.4
2629,530279.4
2630,368773.44
2631,425568.1
2632,460824.1
2633,329261.72
2634,394847.66
2635,156445.53
2636,195599.31
2637,150156.48
2638,255816.11
2639,172560.4
2640,153417.47
2641,111355.62
2642,189716.78
2643,105440.4
2644,124669.52
2645,104655.57
2646,97906.96
2647,98212.445
2648,135471.1
2649,155708.62
2650,144968.88
2651,140427.52
2652,424344.97
2653,238878.11
2654,270328.25
2655,374248.4
2656,299943.6
2657,318771.6
2658,278600.97
2659,327392.25
2660,341549.28
2661,332968.16
2662,322029.75
2663,274742.66
2664,286046.25
2665,334441.06
2666,299946.66
2667,169050.42
2668,187266.28
2669,179718.14
2670,280370.44
2671,185654.55
2672,181079.3
2673,176501.17
2674,170816.7
2675,162595.83
2676,179713.78
2677,188164.16
2678,219529.1
2679,293075.94
2680,284686.8
2681,412256.66
2682,387408.6
2683,562736.94
2684,335142.94
2685,394260.84
2686,247579.86
2687,348533.9
2688,205257.81
2689,208536.95
2690,534937.94
2691,186546.61
2692,126202.63
2693,195219.08
2694,123229.086
2695,184411.5
2696,177543.52
2697,200351.33
2698,197215.3
2699,182541.7
2700,151182.5
2701,137561.98
2702,110580.46
2703,121436.74
2704,143715.62
2705,128181.55
2706,117030.23
2707,129422.234
2708,132695.84
2709,106909.48
2710,126090.01
2711,271933.97
2712,421190.0
2713,157810.69
2714,148605.47
2715,175140.84
2716,155096.7
2717,175035.06
2718,206242.95
2719,160653.19
2720,174847.23
2721,133742.17
2722,163507.4
2723,157169.81
2724,131304.12
2725,139630.36
2726,144358.52
2727,161385.05
2728,176264.34
2729,149447.88
2730,146656.05
2731,127992.69
2732,126600.46
2733,164521.2
2734,127362.74
2735,144157.33
2736,135059.44
2737,121848.12
2738,136404.67
2739,159016.98
2740,143697.69
2741,151290.39
2742,146285.38
2743,140701.97
2744,148867.73
2745,125813.17
2746,143237.17
2747,154109.36
2748,112920.32
2749,132540.97
2750,134613.89
2751,148935.27
2752,188653.78
2753,154121.86
2754,198993.62
2755,123345.96
2756,86569.68
2757,84374.74
2758,79893.73
2759,161318.62
2760,140156.78
2761,139727.61
2762,143470.39
2763,202304.7
2764,166847.7
2765,275174.4
2766,150206.8
2767,95633.7
2768,125309.48
2769,116028.48
2770,133187.53
2771,112788.055
2772,126914.9
2773,136556.02
2774,129730.58
2775,127756.07
2776,144853.44
2777,149615.86
2778,108270.71
2779,125374.25
2780,91777.14
2781,101470.375
2782,94856.086
2783,117930.2
2784,122519.71
2785,143762.17
2786,59467.0
2787,121739.06
2788,71847.445
2789,200232.84
2790,85672.195
2791,116998.29
2792,67234.56
2793,176071.69
2794,94048.66
2795,125421.84
2796,96983.02
2797,239042.75
2798,141129.44
2799,127777.66
2800,70821.92
2801,112032.01
2802,133391.2
2803,154266.23
2804,138227.81
2805,100509.62
2806,78666.44
2807,148814.83
2808,147262.4
2809,137994.88
2810,140845.05
2811,169194.06
2812,139837.12
2813,130671.29
2814,139610.06
2815,87311.59
2816,261534.28
2817,144921.0
2818,127168.2
2819,159465.05
2820,128333.22
2821,108624.76
2822,208797.25
2823,256655.08
2824,172398.66
2825,150215.92
2826,134584.14
2827,141968.98
2828,233864.75
2829,183470.34
2830,242399.95
2831,183502.75
2832,238111.84
2833,304229.7
2834,216866.34
2835,217152.64
2836,203560.83
2837,156114.31
2838,144478.47
2839,180175.05
2840,206759.6
2841,204327.11
2842,222224.66
2843,159229.45
2844,166427.25
2845,118069.12
2846,213172.31
2847,208057.06
2848,231268.69
2849,215080.44
2850,278685.88
2851,217932.88
2852,205857.5
2853,246750.22
2854,138636.25
2855,198744.94
2856,204797.97
2857,193116.38
2858,197430.66
2859,153032.64
2860,131058.0
2861,115360.586
2862,183760.95
2863,127507.13
2864,253272.4
2865,142513.36
2866,130732.11
2867,105034.23
2868,100736.445
2869,121829.33
2870,147637.53
2871,107057.29
2872,55868.78
2873,110813.234
2874,140533.12
2875,105789.41
2876,165284.17
2877,142267.27
2878,162387.8
2879,148910.88
2880,94137.17
2881,168944.22
2882,174162.22
2883,172496.62
2884,165555.14
2885,224085.31
2886,220399.83
2887,109073.086
2888,131985.47
2889,63876.715
2890,84797.52
2891,130204.46
2892,43032.395
2893,109752.35
2894,49369.4
2895,345967.44
2896,257350.22
2897,207832.38
2898,159249.95
2899,228750.98
2900,157166.3
2901,225586.27
2902,187795.38
2903,344797.84
2904,348429.9
2905,121761.766
2906,205397.75
2907,110978.14
2908,140230.23
2909,133232.75
2910,78825.94
2911,86439.39
2912,147476.8
2913,81963.76
2914,81381.68
2915,84849.48
2916,76205.33
2917,163672.16
2918,106747.266
2919,216008.69
